"Booking_ID","no_of_adults","no_of_children","no_of_weekend_nights","no_of_week_nights","type_of_meal_plan","required_car_parking_space","room_type_reserved","lead_time","arrival_year","arrival_month","arrival_date","market_segment_type","repeated_guest","no_of_previous_cancellations","no_of_previous_bookings_not_canceled","avg_price_per_room","no_of_special_requests","booking_status"
"INN20863",3,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",46,"2018",11,19,"Online",FALSE,0,0,128.6,2,TRUE
"INN20864",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",322,"2018",5,19,"Offline",FALSE,0,0,80,0,FALSE
"INN20865",2,2,1,1,"Meal Plan 1",FALSE,"Room_Type 6",8,"2018",9,24,"Online",FALSE,0,0,259,0,FALSE
"INN20866",1,0,1,4,"Meal Plan 1",FALSE,"Room_Type 5",150,"2018",7,25,"Corporate",FALSE,0,0,106,0,TRUE
"INN20867",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",81,"2018",7,16,"Offline",FALSE,0,0,96,0,TRUE
"INN20868",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",0,"2018",2,24,"Online",FALSE,0,0,85,0,TRUE
"INN20869",2,1,1,2,"Meal Plan 2",FALSE,"Room_Type 1",63,"2018",9,2,"Online",FALSE,0,0,177.75,0,FALSE
"INN20870",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 2",88,"2018",5,29,"Online",FALSE,0,0,112.01,1,TRUE
"INN20871",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",91,"2018",9,30,"Offline",FALSE,0,0,80,0,TRUE
"INN20872",2,0,0,4,"Not Selected",FALSE,"Room_Type 1",6,"2018",12,28,"Online",FALSE,0,0,104.2,1,TRUE
"INN20873",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",306,"2018",8,14,"Online",FALSE,0,0,104.4,3,TRUE
"INN20874",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",121,"2018",4,1,"Offline",FALSE,0,0,71,0,TRUE
"INN20875",2,1,1,2,"Meal Plan 1",FALSE,"Room_Type 1",13,"2018",11,14,"Online",FALSE,0,0,125,2,TRUE
"INN20876",2,0,1,2,"Meal Plan 1",TRUE,"Room_Type 1",83,"2018",4,25,"Online",FALSE,0,0,105.3,2,TRUE
"INN20877",2,0,2,3,"Meal Plan 1",FALSE,"Room_Type 1",246,"2018",10,13,"Online",FALSE,0,0,114.75,1,FALSE
"INN20878",2,0,2,0,"Meal Plan 1",FALSE,"Room_Type 1",4,"2018",2,7,"Offline",FALSE,0,0,87,0,TRUE
"INN20879",3,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",150,"2018",7,8,"Offline",FALSE,0,0,96.9,0,TRUE
"INN20880",2,1,0,4,"Meal Plan 1",FALSE,"Room_Type 4",66,"2017",11,17,"Online",FALSE,0,0,81.9,3,TRUE
"INN20881",2,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",3,"2018",5,22,"Complementary",TRUE,2,3,0,3,TRUE
"INN20882",3,0,1,2,"Meal Plan 1",FALSE,"Room_Type 4",283,"2018",12,23,"Online",FALSE,0,0,110.7,2,TRUE
"INN20883",2,0,0,4,"Meal Plan 1",FALSE,"Room_Type 1",26,"2018",12,14,"Online",FALSE,0,0,88.4,1,TRUE
"INN20884",2,1,0,3,"Not Selected",FALSE,"Room_Type 1",170,"2018",7,28,"Online",FALSE,0,0,86.24,2,TRUE
"INN20885",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",4,"2018",11,29,"Corporate",FALSE,0,0,79,0,TRUE
"INN20886",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",1,"2018",4,7,"Online",FALSE,0,0,101,1,TRUE
"INN20887",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",35,"2018",9,1,"Online",FALSE,0,0,99,1,TRUE
"INN20888",2,0,2,4,"Meal Plan 1",FALSE,"Room_Type 4",99,"2018",4,10,"Online",FALSE,0,0,93.78,1,FALSE
"INN20889",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",314,"2018",10,12,"Offline",FALSE,0,0,75,0,FALSE
"INN20890",1,0,2,2,"Meal Plan 1",FALSE,"Room_Type 4",108,"2018",6,26,"Online",FALSE,0,0,86.4,1,TRUE
"INN20891",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",21,"2017",9,10,"Offline",FALSE,0,0,65.55,0,FALSE
"INN20892",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",46,"2018",9,5,"Online",FALSE,0,0,102,1,TRUE
"INN20893",2,1,0,2,"Meal Plan 1",FALSE,"Room_Type 1",40,"2018",9,27,"Online",FALSE,0,0,136.89,1,FALSE
"INN20894",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",15,"2018",2,19,"Corporate",FALSE,0,0,80,0,TRUE
"INN20895",2,0,0,3,"Meal Plan 1",TRUE,"Room_Type 1",5,"2017",11,10,"Online",FALSE,0,0,104,1,TRUE
"INN20896",2,0,0,3,"Not Selected",FALSE,"Room_Type 1",117,"2018",6,28,"Online",FALSE,0,0,79.69,1,TRUE
"INN20897",2,0,1,0,"Meal Plan 1",TRUE,"Room_Type 1",55,"2018",11,13,"Online",FALSE,0,0,102.6,2,TRUE
"INN20898",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 5",166,"2018",11,1,"Offline",FALSE,0,0,130,0,FALSE
"INN20899",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 4",64,"2018",4,23,"Online",FALSE,0,0,118.8,1,TRUE
"INN20900",2,2,1,3,"Meal Plan 1",FALSE,"Room_Type 6",70,"2018",10,20,"Online",FALSE,0,0,227.9,0,FALSE
"INN20901",2,1,1,2,"Meal Plan 2",FALSE,"Room_Type 1",173,"2018",7,25,"Offline",FALSE,0,0,365,1,FALSE
"INN20902",1,0,0,4,"Meal Plan 2",FALSE,"Room_Type 1",100,"2018",9,28,"Offline",FALSE,0,0,110,0,TRUE
"INN20903",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",39,"2017",8,14,"Offline",FALSE,0,0,109,0,TRUE
"INN20904",1,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",4,"2017",9,14,"Online",FALSE,0,0,120,3,TRUE
"INN20905",3,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",141,"2018",7,16,"Online",FALSE,0,0,137.7,1,TRUE
"INN20906",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",20,"2018",4,3,"Offline",FALSE,0,0,95,0,TRUE
"INN20907",2,0,0,1,"Meal Plan 2",FALSE,"Room_Type 1",55,"2018",4,6,"Offline",FALSE,0,0,104,0,TRUE
"INN20908",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",18,"2017",9,5,"Online",FALSE,0,0,80.85,1,TRUE
"INN20909",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",74,"2017",9,18,"Offline",FALSE,0,0,109,0,TRUE
"INN20910",2,0,5,12,"Meal Plan 1",FALSE,"Room_Type 4",5,"2018",1,15,"Online",FALSE,0,0,88.12,1,TRUE
"INN20911",2,2,0,2,"Meal Plan 1",FALSE,"Room_Type 6",31,"2018",2,26,"Online",FALSE,0,0,152.1,0,FALSE
"INN20912",2,0,2,7,"Not Selected",FALSE,"Room_Type 1",7,"2018",11,15,"Online",FALSE,0,0,79.14,0,FALSE
"INN20913",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",81,"2018",3,25,"Offline",FALSE,0,0,65,0,FALSE
"INN20914",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",304,"2018",11,3,"Offline",FALSE,0,0,89,0,FALSE
"INN20915",2,0,0,4,"Not Selected",FALSE,"Room_Type 1",31,"2018",8,30,"Online",FALSE,0,0,99,0,FALSE
"INN20916",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",86,"2017",9,24,"Offline",FALSE,0,0,87.5,0,TRUE
"INN20917",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",28,"2018",5,19,"Corporate",FALSE,0,0,100,0,FALSE
"INN20918",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",62,"2018",4,25,"Online",FALSE,0,0,109.68,1,TRUE
"INN20919",1,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",377,"2018",10,14,"Offline",FALSE,0,0,90,0,FALSE
"INN20920",3,0,0,3,"Meal Plan 1",FALSE,"Room_Type 4",172,"2018",8,11,"Online",FALSE,0,0,137.7,1,FALSE
"INN20921",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",55,"2018",4,6,"Offline",FALSE,0,0,80,0,TRUE
"INN20922",2,0,0,2,"Not Selected",FALSE,"Room_Type 1",58,"2017",10,30,"Online",FALSE,0,0,66.53,1,TRUE
"INN20923",2,0,1,0,"Meal Plan 1",FALSE,"Room_Type 4",13,"2018",9,12,"Online",FALSE,0,0,134,1,TRUE
"INN20924",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",9,"2017",12,10,"Corporate",FALSE,0,0,75,1,TRUE
"INN20925",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",205,"2018",5,29,"Offline",FALSE,0,0,90,0,FALSE
"INN20926",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",39,"2017",8,14,"Offline",FALSE,0,0,101.5,0,TRUE
"INN20927",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",176,"2018",10,7,"Online",FALSE,0,0,108.9,0,FALSE
"INN20928",2,0,2,6,"Meal Plan 1",FALSE,"Room_Type 1",106,"2018",7,8,"Offline",FALSE,0,0,72.25,2,TRUE
"INN20929",2,0,1,2,"Not Selected",FALSE,"Room_Type 1",6,"2018",3,11,"Online",FALSE,0,0,97,1,TRUE
"INN20930",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",7,"2018",12,13,"Corporate",FALSE,0,0,79,0,TRUE
"INN20931",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",109,"2018",7,9,"Online",FALSE,0,0,114.3,0,TRUE
"INN20932",2,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",9,"2018",1,4,"Online",FALSE,0,0,89,1,TRUE
"INN20933",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",85,"2018",5,16,"Online",FALSE,0,0,119.85,1,TRUE
"INN20934",3,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",162,"2018",8,14,"Online",FALSE,0,0,146.7,0,FALSE
"INN20935",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",75,"2018",9,26,"Online",FALSE,0,0,135.9,3,TRUE
"INN20936",1,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",3,"2018",12,19,"Online",FALSE,0,0,70,0,TRUE
"INN20937",3,0,2,2,"Meal Plan 1",FALSE,"Room_Type 4",25,"2018",2,26,"Online",FALSE,0,0,106.88,2,TRUE
"INN20938",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",70,"2018",8,31,"Offline",FALSE,0,0,80.75,0,TRUE
"INN20939",1,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",13,"2018",12,5,"Online",FALSE,0,0,96,0,TRUE
"INN20941",2,2,0,2,"Meal Plan 1",FALSE,"Room_Type 6",27,"2018",9,29,"Online",FALSE,0,0,234,1,FALSE
"INN20942",3,0,0,4,"Meal Plan 1",FALSE,"Room_Type 1",159,"2018",8,3,"Online",FALSE,0,0,130.05,1,FALSE
"INN20943",2,0,0,4,"Meal Plan 1",FALSE,"Room_Type 1",141,"2018",6,15,"Online",FALSE,0,0,88.77,2,TRUE
"INN20944",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",25,"2018",10,27,"Online",FALSE,0,0,130,0,FALSE
"INN20945",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 4",50,"2017",11,13,"Offline",FALSE,0,0,60,0,TRUE
"INN20946",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",273,"2018",5,13,"Offline",FALSE,0,0,95,0,FALSE
"INN20947",2,0,0,4,"Meal Plan 1",FALSE,"Room_Type 1",77,"2018",6,22,"Offline",FALSE,0,0,110,0,TRUE
"INN20948",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",285,"2018",7,21,"Online",FALSE,0,0,95.4,1,FALSE
"INN20949",3,0,0,5,"Meal Plan 1",FALSE,"Room_Type 4",88,"2018",12,6,"Online",FALSE,0,0,140,1,TRUE
"INN20950",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",56,"2018",6,8,"Offline",FALSE,0,0,120,0,TRUE
"INN20951",2,2,2,1,"Meal Plan 1",FALSE,"Room_Type 6",109,"2018",10,29,"Online",FALSE,0,0,159.9,0,FALSE
"INN20952",2,0,1,0,"Not Selected",FALSE,"Room_Type 1",102,"2018",10,9,"Online",FALSE,0,0,108,1,TRUE
"INN20953",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",86,"2017",9,24,"Offline",FALSE,0,0,87.5,1,TRUE
"INN20954",1,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",1,"2018",2,28,"Offline",FALSE,0,0,60,0,FALSE
"INN20955",2,0,0,2,"Not Selected",FALSE,"Room_Type 1",6,"2018",9,15,"Online",FALSE,0,0,149,2,TRUE
"INN20956",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 4",26,"2017",10,17,"Offline",FALSE,0,0,75,0,TRUE
"INN20957",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",302,"2018",9,16,"Offline",FALSE,0,0,100,0,FALSE
"INN20958",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",0,"2018",2,25,"Online",FALSE,0,0,91,0,FALSE
"INN20959",1,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",180,"2018",10,10,"Offline",FALSE,0,0,120,0,FALSE
"INN20960",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",153,"2018",6,4,"Online",FALSE,0,0,106.2,1,FALSE
"INN20961",3,0,0,2,"Meal Plan 1",FALSE,"Room_Type 4",58,"2018",5,13,"Online",FALSE,0,0,159.3,3,TRUE
"INN20962",2,0,2,3,"Meal Plan 2",FALSE,"Room_Type 4",81,"2018",4,24,"Online",FALSE,0,0,110.16,0,FALSE
"INN20963",2,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",13,"2018",6,5,"Online",FALSE,0,0,111.85,1,TRUE
"INN20964",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",0,"2018",8,22,"Corporate",FALSE,0,0,100,0,TRUE
"INN20965",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",4,"2018",12,16,"Online",FALSE,0,0,78,2,TRUE
"INN20966",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 5",14,"2018",10,7,"Corporate",FALSE,0,0,166.25,0,FALSE
"INN20967",2,0,2,1,"Not Selected",FALSE,"Room_Type 1",115,"2018",10,23,"Online",FALSE,0,0,98.7,0,TRUE
"INN20968",1,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",166,"2018",11,1,"Offline",FALSE,0,0,110,0,FALSE
"INN20969",2,1,3,8,"Meal Plan 1",FALSE,"Room_Type 5",61,"2018",7,18,"Offline",FALSE,0,0,139.34,1,FALSE
"INN20970",1,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",8,"2018",12,12,"Online",FALSE,0,0,96,2,TRUE
"INN20971",2,0,0,3,"Not Selected",FALSE,"Room_Type 1",37,"2018",12,28,"Online",FALSE,0,0,120,0,FALSE
"INN20972",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 4",95,"2018",5,19,"Online",FALSE,0,0,132.6,1,TRUE
"INN20973",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",56,"2018",6,8,"Offline",FALSE,0,0,120,0,TRUE
"INN20974",2,0,2,1,"Not Selected",FALSE,"Room_Type 1",135,"2018",5,28,"Online",FALSE,0,0,101.7,1,TRUE
"INN20975",2,0,2,2,"Not Selected",FALSE,"Room_Type 1",118,"2018",9,17,"Online",FALSE,0,0,118.8,1,TRUE
"INN20976",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 4",66,"2018",9,8,"Online",FALSE,0,0,149.4,1,FALSE
"INN20977",2,0,0,3,"Meal Plan 2",FALSE,"Room_Type 1",36,"2017",10,13,"Offline",FALSE,0,0,112,0,TRUE
"INN20978",2,1,2,2,"Meal Plan 1",FALSE,"Room_Type 1",46,"2018",3,12,"Online",FALSE,0,0,59.56,1,TRUE
"INN20979",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",23,"2018",6,17,"Online",FALSE,0,0,133.5,1,TRUE
"INN20980",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 4",185,"2018",12,16,"Online",FALSE,0,0,103.5,0,TRUE
"INN20981",3,0,0,3,"Meal Plan 1",FALSE,"Room_Type 4",3,"2018",5,26,"Online",FALSE,0,0,137.33,1,TRUE
"INN20982",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 4",45,"2018",9,5,"Online",FALSE,0,0,99.18,0,TRUE
"INN20983",1,0,0,1,"Not Selected",FALSE,"Room_Type 1",28,"2018",11,2,"Online",FALSE,0,0,120,0,TRUE
"INN20984",1,0,0,2,"Meal Plan 1",TRUE,"Room_Type 1",55,"2018",3,31,"Corporate",TRUE,0,3,67,0,TRUE
"INN20985",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",102,"2017",10,16,"Offline",FALSE,0,0,109,0,TRUE
"INN20986",1,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",1,"2018",2,28,"Offline",FALSE,0,0,60,0,FALSE
"INN20987",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 4",119,"2018",10,27,"Online",FALSE,0,0,104.4,1,FALSE
"INN20988",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",207,"2018",10,4,"Online",FALSE,0,0,108.9,2,FALSE
"INN20989",1,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",25,"2018",9,26,"Online",FALSE,0,0,129,2,TRUE
"INN20990",1,0,1,1,"Meal Plan 2",FALSE,"Room_Type 1",301,"2018",7,30,"Offline",FALSE,0,0,90,0,TRUE
"INN20991",2,1,0,1,"Meal Plan 1",TRUE,"Room_Type 1",64,"2018",9,2,"Online",FALSE,0,0,145.5,2,TRUE
"INN20992",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 4",184,"2018",10,4,"Online",FALSE,0,0,122.4,0,FALSE
"INN20993",1,0,1,5,"Meal Plan 1",FALSE,"Room_Type 1",349,"2018",10,4,"Offline",FALSE,0,0,80,0,FALSE
"INN20994",2,0,2,3,"Meal Plan 1",FALSE,"Room_Type 1",13,"2017",9,20,"Online",FALSE,0,0,111.6,1,TRUE
"INN20995",2,0,0,2,"Meal Plan 1",TRUE,"Room_Type 1",3,"2018",1,22,"Online",FALSE,0,0,98,1,TRUE
"INN20996",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",257,"2017",7,1,"Offline",FALSE,0,0,101.5,0,FALSE
"INN20997",3,0,4,6,"Meal Plan 1",FALSE,"Room_Type 4",10,"2018",6,12,"Online",FALSE,0,0,169,0,FALSE
"INN20998",2,0,2,4,"Meal Plan 1",FALSE,"Room_Type 1",173,"2017",10,15,"Online",FALSE,0,0,89.25,0,FALSE
"INN20999",2,1,2,1,"Meal Plan 1",FALSE,"Room_Type 7",32,"2018",10,29,"Online",FALSE,0,0,214.21,1,TRUE
"INN21000",2,2,1,3,"Meal Plan 2",FALSE,"Room_Type 6",138,"2018",7,4,"Online",FALSE,0,0,218.03,0,FALSE
"INN21001",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",188,"2018",6,15,"Offline",FALSE,0,0,130,0,FALSE
"INN21002",1,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",276,"2018",9,22,"Offline",FALSE,0,0,95.67,0,TRUE
"INN21003",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",112,"2018",10,10,"Offline",FALSE,0,0,80.75,0,TRUE
"INN21004",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 4",103,"2018",9,8,"Online",FALSE,0,0,149.4,0,FALSE
"INN21005",2,0,0,4,"Meal Plan 1",FALSE,"Room_Type 1",177,"2018",8,24,"Online",FALSE,0,0,93.08,1,TRUE
"INN21006",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",151,"2018",10,23,"Online",FALSE,0,0,104.85,2,FALSE
"INN21007",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",3,"2017",7,11,"Offline",FALSE,0,0,75,0,TRUE
"INN21008",2,0,0,2,"Not Selected",FALSE,"Room_Type 1",0,"2018",10,7,"Online",FALSE,0,0,147.6,1,TRUE
"INN21009",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",75,"2018",3,17,"Offline",FALSE,0,0,80,0,FALSE
"INN21010",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 4",43,"2018",6,10,"Online",FALSE,0,0,140.4,0,FALSE
"INN21011",2,0,2,1,"Not Selected",TRUE,"Room_Type 1",156,"2018",8,21,"Online",FALSE,0,0,103.5,0,FALSE
"INN21012",2,0,2,1,"Meal Plan 2",FALSE,"Room_Type 1",23,"2018",1,2,"Offline",FALSE,0,0,109,0,TRUE
"INN21013",1,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",102,"2017",10,16,"Offline",FALSE,0,0,87,0,TRUE
"INN21014",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",183,"2018",10,11,"Online",FALSE,0,0,98.1,0,FALSE
"INN21016",2,0,0,4,"Meal Plan 1",FALSE,"Room_Type 4",12,"2018",12,28,"Online",FALSE,0,0,125.8,1,TRUE
"INN21017",2,0,2,0,"Meal Plan 2",FALSE,"Room_Type 1",75,"2018",10,30,"Offline",FALSE,0,0,105,0,FALSE
"INN21018",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 2",121,"2018",6,30,"Online",FALSE,0,0,88.77,1,TRUE
"INN21019",2,2,0,3,"Meal Plan 1",FALSE,"Room_Type 6",43,"2018",10,5,"Online",FALSE,0,0,178.2,0,FALSE
"INN21020",1,0,2,1,"Meal Plan 2",FALSE,"Room_Type 1",3,"2017",7,11,"Offline",FALSE,0,0,72.5,0,TRUE
"INN21021",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",162,"2018",7,1,"Online",FALSE,0,0,96.3,0,FALSE
"INN21022",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",10,"2018",3,10,"Offline",FALSE,0,0,63.58,1,TRUE
"INN21023",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",237,"2018",9,22,"Online",FALSE,0,0,87.67,2,TRUE
"INN21024",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 4",119,"2018",5,27,"Online",FALSE,0,0,140.4,0,FALSE
"INN21025",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",177,"2018",6,3,"Offline",FALSE,0,0,100,0,FALSE
"INN21026",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",279,"2018",10,12,"Offline",FALSE,0,0,110,0,FALSE
"INN21027",2,1,2,3,"Meal Plan 1",FALSE,"Room_Type 1",12,"2018",2,12,"Online",FALSE,0,0,111,1,TRUE
"INN21028",1,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",114,"2018",7,1,"Offline",FALSE,0,0,75,0,FALSE
"INN21029",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",62,"2018",9,1,"Online",FALSE,0,0,109.8,1,TRUE
"INN21030",2,0,0,2,"Not Selected",FALSE,"Room_Type 1",151,"2018",11,25,"Online",FALSE,0,0,79.2,1,FALSE
"INN21031",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",103,"2018",4,19,"Offline",FALSE,0,0,115,0,FALSE
"INN21032",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",346,"2018",9,13,"Offline",FALSE,0,0,115,1,FALSE
"INN21033",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",135,"2017",9,14,"Offline",FALSE,0,0,90,0,TRUE
"INN21034",2,0,2,3,"Meal Plan 1",FALSE,"Room_Type 1",93,"2018",3,17,"Online",FALSE,0,0,73.95,1,TRUE
"INN21035",2,0,0,2,"Not Selected",FALSE,"Room_Type 1",71,"2018",11,10,"Online",FALSE,0,0,145,1,TRUE
"INN21036",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",154,"2018",8,24,"Online",FALSE,0,0,100.8,0,FALSE
"INN21037",1,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",257,"2017",7,1,"Offline",FALSE,0,0,80,0,TRUE
"INN21038",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",17,"2017",10,1,"Online",FALSE,0,0,73.88,3,TRUE
"INN21039",2,0,1,0,"Not Selected",FALSE,"Room_Type 1",49,"2018",7,11,"Online",FALSE,0,0,93.15,0,FALSE
"INN21040",1,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",4,"2018",1,2,"Online",FALSE,0,0,97,2,TRUE
"INN21041",2,2,0,3,"Meal Plan 1",FALSE,"Room_Type 6",140,"2018",12,27,"Online",FALSE,0,0,140.98,0,FALSE
"INN21042",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 4",21,"2018",10,10,"Online",FALSE,0,0,164,2,TRUE
"INN21043",2,0,0,2,"Not Selected",FALSE,"Room_Type 1",76,"2018",11,11,"Online",FALSE,0,0,79.2,1,TRUE
"INN21044",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 4",34,"2017",11,1,"Offline",FALSE,0,0,60,0,TRUE
"INN21045",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 2",256,"2018",8,7,"Online",FALSE,0,0,96.25,1,TRUE
"INN21046",2,0,2,1,"Meal Plan 1",TRUE,"Room_Type 1",19,"2017",12,5,"Online",FALSE,0,0,122,1,TRUE
"INN21047",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",115,"2018",10,13,"Online",FALSE,0,0,108,0,FALSE
"INN21048",2,1,2,1,"Meal Plan 1",FALSE,"Room_Type 1",82,"2018",8,7,"Online",FALSE,0,0,134.1,1,FALSE
"INN21049",3,0,0,2,"Meal Plan 1",FALSE,"Room_Type 4",141,"2018",9,23,"Online",FALSE,0,0,163.8,1,TRUE
"INN21050",2,0,1,0,"Not Selected",FALSE,"Room_Type 1",21,"2018",9,12,"Online",FALSE,0,0,89,2,TRUE
"INN21051",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 4",27,"2018",5,18,"Online",FALSE,0,0,156,0,TRUE
"INN21052",2,0,0,4,"Meal Plan 1",TRUE,"Room_Type 1",78,"2018",7,12,"Online",FALSE,0,0,114.3,2,TRUE
"INN21053",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 5",0,"2017",8,26,"Online",FALSE,0,0,0,1,TRUE
"INN21054",2,0,1,2,"Meal Plan 1",TRUE,"Room_Type 4",121,"2018",5,16,"Online",FALSE,0,0,123.3,1,TRUE
"INN21055",2,0,0,4,"Not Selected",FALSE,"Room_Type 1",3,"2018",12,21,"Online",FALSE,0,0,67.57,1,TRUE
"INN21056",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",28,"2018",10,3,"Online",FALSE,0,0,133.75,1,TRUE
"INN21057",2,0,2,3,"Meal Plan 1",FALSE,"Room_Type 1",23,"2018",3,5,"Offline",FALSE,0,0,65.75,0,TRUE
"INN21058",2,2,2,4,"Meal Plan 1",FALSE,"Room_Type 2",50,"2018",5,14,"Online",FALSE,0,0,241.59,0,FALSE
